data,nr_iesire,den_tip,denumire,den_gest,cantitate,pret,valoare,tert,cod_fiscal,tva_art,tva
2026-01-16,7829,MARFA 2,"E2998LC FILTRU ,DE POLEN ""}_",MARFA 2,1,47.11,47.11,SC MOLDOGLASS SRL,RO9978390,21,9.89
2026-01-16,7829,MARFA 2,GS60577M4EUR ULEI MOTOR 0W-20 5L O.E.^,MARFA 2,1,262.81,262.81,SC MOLDOGLASS SRL,RO9978390,21,55.19
2026-01-16,7829,MARFA 2,"GS65577M2EUR ULEI MOTOR 0W20 1L O.E.,1L",MARFA 2,1,63.64,63.64,SC MOLDOGLASS SRL,RO9978390,21,13.36
2026-01-16,7829,MARFA 2,"47197F SURUB DE GOLIRE BAIA DE ULEI -FEBI,_)",MARFA 2,1,16.53,16.53,SC MOLDOGLASS SRL,RO9978390,21,3.47
2026-01-16,7829,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 1,1,200.0,200.0,SC MOLDOGLASS SRL,RO9978390,21,42.0
2026-01-19,7830,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,148.76,148.76,SC CADSYSTEM 3D SRL,37417733,21,31.24
2026-01-19,7831,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,148.76,148.76,SC ND PHARMA SRL,RO22082443,21,31.24
2026-01-19,7832,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,120.0,120.0,SC VINEY CORPORATION EAST EUROPE SRL,RO33990311,21,25.2
2026-01-19,3208,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-19,7833,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,200.0,200.0,SC BEST TEAM ASSISTANCE SRL,RO33469462,21,42.0
2026-01-19,3209,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-19,7834,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,100.0,100.0,SANROTEX TRADING SRL,RO32163740,21,21.0
2026-01-19,3210,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-19,7835,MARFA 2,45038F POMPA DE APA SPALRE PARBRIZ,MARFA 2,1,95.04,95.04,SC ADONIS SRL,RO946085,21,19.96
2026-01-19,7835,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,150.0,150.0,SC ADONIS SRL,RO946085,21,31.5
2026-01-19,3211,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-19,7836,MARFA 2,"1457429199 FILTU DE ULEI -BOSCH,",MARFA 2,1,26.45,26.45,SC LUCS IMPEX SRL,RO9650007,21,5.55
2026-01-19,7836,MARFA 2,"PU 8013 Z FILTRU COMBUSTIBIL,MANN",MARFA 2,1,37.19,37.19,SC LUCS IMPEX SRL,RO9650007,21,7.81
2026-01-19,7836,MARFA 2,"1457433055 -FILTRU DE AER ,BOSCH,",MARFA 2,1,34.71,34.71,SC LUCS IMPEX SRL,RO9650007,21,7.29
2026-01-19,7836,MARFA 2,S 3045 C FILTRU AER HABITACLU},MARFA 2,1,31.4,31.4,SC LUCS IMPEX SRL,RO9650007,21,6.6
2026-01-19,7836,MARFA 2,"O5W305 ULEI MOTOR DEXOS 5L,",MARFA 2,1,165.29,165.29,SC LUCS IMPEX SRL,RO9650007,21,34.71
2026-01-19,7836,MARFA 2,115.100 INEL ETANSARE SURB DRENA ULEI<,MARFA 2,1,1.65,1.65,SC LUCS IMPEX SRL,RO9650007,21,0.35
2026-01-19,7836,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,450.0,450.0,SC LUCS IMPEX SRL,RO9650007,21,94.5
2026-01-19,3212,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,2,99.175,198.35,CLIENT  I.T.P.,,21,41.65
2026-01-19,7837,MARFA 1,600019700L SET AMBREIAJ LUK *,MARFA 1,1,2231.4,2231.4,O.M.C. IMPEX SRL,RO17377928,21,468.6
2026-01-19,7837,MARFA 1,IMP224819 TEAVA RECIRCULARE GAZE>,MARFA 1,1,24.79,24.79,O.M.C. IMPEX SRL,RO17377928,21,5.21
2026-01-19,7837,MARFA 1,710559DWLR SUPAPA ELECTRICA EGR.,MARFA 1,1,463.64,463.64,O.M.C. IMPEX SRL,RO17377928,21,97.36
2026-01-19,7837,MARFA 1,VKBA 6556 SET RULMENT SKF}*,MARFA 1,1,224.79,224.79,O.M.C. IMPEX SRL,RO17377928,21,47.21
2026-01-19,7837,MARFA 1,AH 208 000S CALORIFER MAHLE,MARFA 1,1,140.5,140.5,O.M.C. IMPEX SRL,RO17377928,21,29.5
2026-01-19,7837,MARFA 1,"183760F CONVERTOR PRESIUNE ,",MARFA 1,1,128.93,128.93,O.M.C. IMPEX SRL,RO17377928,21,27.07
2026-01-19,7837,MARFA 1,GE121ABERU BUJIE INCANDESCENTA,MARFA 1,4,50.4125,201.65,O.M.C. IMPEX SRL,RO17377928,21,42.35
2026-01-19,7837,MARFA 1,7.07759.64.0 DEBITMETRU DE AER,MARFA 1,1,357.85,357.85,O.M.C. IMPEX SRL,RO17377928,21,75.15
2026-01-19,7837,Servicii vandute,MANOPERA,MARFA 1,1,49.59,49.59,O.M.C. IMPEX SRL,RO17377928,21,10.41
2026-01-19,7838,MARFA 2,W 712/94 FILTRU DE ULEI),MARFA 2,1,43.8,43.8,REGISTRUL AUTO ROMAN RA,RO1590236,21,9.2
2026-01-19,7838,MARFA 2,KL 572 FILTRU COMBUSTIBIL )$,MARFA 2,1,79.34,79.34,REGISTRUL AUTO ROMAN RA,RO1590236,21,16.66
2026-01-19,7838,MARFA 2,LX 1566 FILTRU DE AER -MAHLE#?,MARFA 2,1,61.98,61.98,REGISTRUL AUTO ROMAN RA,RO1590236,21,13.02
2026-01-19,7838,MARFA 2,E998LC FILTRU *DE POLEN )),MARFA 2,1,45.45,45.45,REGISTRUL AUTO ROMAN RA,RO1590236,21,9.55
2026-01-19,7838,MARFA 2,CG530/4 EDGE CASTROL 5W-30 4L),MARFA 2,1,217.36,217.36,REGISTRUL AUTO ROMAN RA,RO1590236,21,45.64
2026-01-19,7838,MARFA 2,"15374F SURUB ,GOLIRE BAIA DE ULEI^^",MARFA 2,1,4.96,4.96,REGISTRUL AUTO ROMAN RA,RO1590236,21,1.04
2026-01-19,7838,MARFA 2,3397007187 SET STERGATOARE -BOSCH#,MARFA 2,1,99.17,99.17,REGISTRUL AUTO ROMAN RA,RO1590236,21,20.83
2026-01-19,7838,MARFA 2,3397008009 STERGATOR BOSCH,MARFA 2,1,28.93,28.93,REGISTRUL AUTO ROMAN RA,RO1590236,21,6.07
2026-01-19,7838,MARFA 2,"AD 10012368 ANTIGEL 1L DREISSNER,,",MARFA 2,3,16.53,49.59,REGISTRUL AUTO ROMAN RA,RO1590236,21,10.41
2026-01-19,7838,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,250.0,250.0,REGISTRUL AUTO ROMAN RA,RO1590236,21,52.5
2026-01-20,7839,MARFA 1,"102423F CHIT LANT DISTRIBUTIE -FBI,,",MARFA 1,1,629.75,629.75,SC FIBROMAR SRL,RO13100478,21,132.25
2026-01-20,7839,MARFA 1,"422005310 CULBUTORI TREN SUPAPA ,,",MARFA 1,8,28.925,231.4,SC FIBROMAR SRL,RO13100478,21,48.6
2026-01-20,7839,MARFA 1,03C 103 475CQ CAPAC CHIULASA,MARFA 1,1,2107.44,2107.44,SC FIBROMAR SRL,RO13100478,21,442.56
2026-01-20,7839,MARFA 1,50.007 018 AX CU CAME,MARFA 1,1,586.78,586.78,SC FIBROMAR SRL,RO13100478,21,123.22
2026-01-20,7839,MARFA 2,RCM05-2276 ARBORE CU CAME,MARFA 2,1,500.0,500.0,SC FIBROMAR SRL,RO13100478,21,105.0
2026-01-20,7839,MARFA 1,61-37045-10 GARNITURA CHIULASA,MARFA 1,1,175.21,175.21,SC FIBROMAR SRL,RO13100478,21,36.79
2026-01-20,7839,MARFA 1,14-32277-01  SET SURUB CHIULASA,MARFA 1,1,72.73,72.73,SC FIBROMAR SRL,RO13100478,21,15.27
2026-01-20,7839,MARFA 1,TH7388 83J ANSAMBLU TERMOSTAT,MARFA 1,1,206.61,206.61,SC FIBROMAR SRL,RO13100478,21,43.39
2026-01-20,7839,MARFA 1,"71-36116-00 GARNITURA GALERIE,ADMISIE",MARFA 1,1,20.66,20.66,SC FIBROMAR SRL,RO13100478,21,4.34
2026-01-20,7839,MARFA 1,"71-36122-00 GARNITURA GALERIE VICTOR R,",MARFA 1,1,20.66,20.66,SC FIBROMAR SRL,RO13100478,21,4.34
2026-01-20,7839,MARFA 1,7.07919.07.0 POMPA DE ULEI,MARFA 1,1,595.04,595.04,SC FIBROMAR SRL,RO13100478,21,124.96
2026-01-20,7839,MARFA 1,03C1033196 INEL ETANSARE BUJIE,MARFA 1,4,8.265,33.06,SC FIBROMAR SRL,RO13100478,21,6.94
2026-01-20,7839,MARFA 1,WHT 003 366 GARNITURA TURBOSUFLANTA,MARFA 1,1,20.66,20.66,SC FIBROMAR SRL,RO13100478,21,4.34
2026-01-20,7839,MARFA 1,03C 115 175 GARNITURA SUPERIOARA,MARFA 1,1,109.09,109.09,SC FIBROMAR SRL,RO13100478,21,22.91
2026-01-20,7839,MARFA 1,818.526 INEL ETANSARE,MARFA 1,1,4.13,4.13,SC FIBROMAR SRL,RO13100478,21,0.87
2026-01-20,7839,MARFA 1,N 013 813 3 GARNITURA SUPAPA EGR .,MARFA 1,1,33.06,33.06,SC FIBROMAR SRL,RO13100478,21,6.94
2026-01-20,7839,MARFA 1,"70-31414-10 ,SILICON ANTRACIT 50 70ML,",MARFA 1,1,30.58,30.58,SC FIBROMAR SRL,RO13100478,21,6.42
2026-01-20,7839,MARFA 1,1457429268 FILTRU DE ULEI,MARFA 1,1,47.93,47.93,SC FIBROMAR SRL,RO13100478,21,10.07
2026-01-20,7839,MARFA 1,M8100XCS5W40/4 ULEI MOTOR 5W40 4L,MARFA 1,1,145.45,145.45,SC FIBROMAR SRL,RO13100478,21,30.55
2026-01-20,7839,MARFA 1,"AD 10012379 ""ANTIGEL G12 1L**",MARFA 1,3,16.53,49.59,SC FIBROMAR SRL,RO13100478,21,10.41
2026-01-20,7840,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,148.76,148.76,SC VALEX  INTERNATIONAL EXIM  SRL,RO7487265,21,31.24
2026-01-20,7841,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,148.76,148.76,SC ND PHARMA SRL,RO22082443,21,31.24
2026-01-20,3213,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-20,3214,MARFA 1,"H221W FILTRU DE ULEI """",",MARFA 2,1,19.83,19.83,CLIENT MARFA,,21,4.17
2026-01-20,3214,MARFA 1,"C 27 030 -FILTRU AER -MANN,",MARFA 2,1,39.67,39.67,CLIENT MARFA,,21,8.33
2026-01-20,3214,MARFA 1,"E488EL FILTRU DE AER ,,}",MARFA 2,1,28.93,28.93,CLIENT MARFA,,21,6.07
2026-01-20,3214,MARFA 1,E998LC FILTRU DE POLEN}^,MARFA 2,1,34.71,34.71,CLIENT MARFA,,21,7.29
2026-01-20,3214,MARFA 1,H312W01 FILTRU DE ULEI }*,MARFA 2,1,37.19,37.19,CLIENT MARFA,,21,7.81
2026-01-20,3214,MARFA 1,KX 220D FILTRU COMBUSTIBIL},MARFA 2,1,57.85,57.85,CLIENT MARFA,,21,12.15
2026-01-20,3214,MARFA 1,"CG530L/5 EDGE 5W30 ULEI MOTOR,5,L",MARFA 2,1,206.61,206.61,CLIENT MARFA,,21,43.39
2026-01-20,3214,MARFA 1,N0138133 INEL ETANSARE 12X7 O.E.,MARFA 2,1,8.26,8.26,CLIENT MARFA,,21,1.74
2026-01-20,3214,MARFA 1,"TH00188G1 TERMOSTAT GATES,",MARFA 2,1,25.62,25.62,CLIENT MARFA,,21,5.38
2026-01-20,3214,MARFA 1,"8E0898380 SET GARNITURI CALORIFER IN BORD,",MARFA 2,1,82.64,82.64,CLIENT MARFA,,21,17.36
2026-01-20,3214,MARFA 1,D-4846C SET REP.ETRIER FRANA,MARFA 2,1,56.2,56.2,CLIENT MARFA,,21,11.8
2026-01-20,3214,MARFA 1,"D-4846C SET REPARATIE ETRIER SPATE ,COMPLET:",MARFA 2,1,56.2,56.2,CLIENT MARFA,,21,11.8
2026-01-20,3214,MARFA 1,WHT 003 366 GARNITURA TURBOSUFLANTA,MARFA 2,1,14.05,14.05,CLIENT MARFA,,21,2.95
2026-01-20,3214,MARFA 1,6PK2415CT CUREA TRANSMISIE -CONTY>,MARFA 2,1,76.03,76.03,CLIENT MARFA,,21,15.97
2026-01-20,3214,MARFA 1,3397004631 STERGATOR H353,MARFA 2,1,21.49,21.49,CLIENT MARFA,,21,4.51
2026-01-20,3214,MARFA 1,"P653H POMPA DE APA ,",MARFA 2,1,171.9,171.9,CLIENT MARFA,,21,36.1
2026-01-20,3214,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-20,3215,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-20,3216,MARFA 1,1457429192 FILTRU DE ULEI -BOSCH},MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-20,3216,MARFA 1,"CG540TD/5 ULEI EDGE 5W40 5L CASTROL,",MARFA 2,1,177.69,177.69,CLIENT MARFA,,21,37.31
2026-01-20,3216,MARFA 1,E1010L FILTRU AER -*,MARFA 2,1,34.71,34.71,CLIENT MARFA,,21,7.29
2026-01-20,3216,MARFA 1,"1987432413 FILTRU HABITACLU ,CARBON ,,)",MARFA 2,1,38.84,38.84,CLIENT MARFA,,21,8.16
2026-01-20,3216,MARFA 1,F026402864 FILTRU COMBUSTIBIL.*,MARFA 2,1,89.26,89.26,CLIENT MARFA,,21,18.74
2026-01-20,3216,MARFA 1,"E1944LC-2 FILTRU DE POLEN,)",MARFA 2,1,74.38,74.38,CLIENT MARFA,,21,15.62
2026-01-20,3216,MARFA 1,NRF 54342 RADIATOR INCALZIRE INTERIOARA,MARFA 2,1,168.6,168.6,CLIENT MARFA,,21,35.4
2026-01-20,3216,MARFA 1,"3397007116 SET STERGATOARE -BOSCH,*",MARFA 2,1,81.82,81.82,CLIENT MARFA,,21,17.18
2026-01-20,3216,MARFA 1,"TH11287G1 TERMOSTAT -GATES,,",MARFA 2,1,34.71,34.71,CLIENT MARFA,,21,7.29
2026-01-20,3216,MARFA 1,ULEI MOTOR MC5W30 1L,MARFA 2,4,31.405,125.62,CLIENT MARFA,,21,26.38
2026-01-20,3216,MARFA 1,H224WK FILTRU DE COMBUSTIBIL,MARFA 2,1,74.38,74.38,CLIENT MARFA,,21,15.62
2026-01-20,3216,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-20,3217,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-20,7842,MARFA 2,"E46H D126 FILTRU DE ULEI,",MARFA 2,1,24.79,24.79,SC RETTUNGS GALL SRL,44432400,21,5.21
2026-01-20,7842,MARFA 2,"KX 208D FILTRU ,COMBUSTIBIL~,",MARFA 2,1,59.5,59.5,SC RETTUNGS GALL SRL,44432400,21,12.5
2026-01-20,7842,MARFA 2,E475L FILTRUI DE AER -^^,MARFA 2,1,47.93,47.93,SC RETTUNGS GALL SRL,44432400,21,10.07
2026-01-20,7842,MARFA 2,S 4100 CA FILTRU AER HABITACLU,MARFA 2,1,61.98,61.98,SC RETTUNGS GALL SRL,44432400,21,13.02
2026-01-20,7842,MARFA 2,"O5W301 ULEI MOTOR 5W30 5L ,DEXOS**",MARFA 2,1,165.29,165.29,SC RETTUNGS GALL SRL,44432400,21,34.71
2026-01-20,7842,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,400.0,400.0,SC RETTUNGS GALL SRL,44432400,21,84.0
2026-01-20,3218,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,2,99.175,198.35,CLIENT  I.T.P.,,21,41.65
2026-01-20,7843,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,123.97,123.97,SANROTEX TRADING SRL,RO32163740,21,26.03
2026-01-20,7843,Servicii vandute,REVENIRE LA I.T.P.,MARFA 2,1,24.79,24.79,SANROTEX TRADING SRL,RO32163740,21,5.21
2026-01-20,3219,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-20,3220,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-21,7844,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,148.76,148.76,SC ELANTIS COURIER SRL,RO36984055,21,31.24
2026-01-21,7844,Servicii vandute,REVENIRE LA I.T.P.,MARFA 2,1,33.06,33.06,SC ELANTIS COURIER SRL,RO36984055,21,6.94
2026-01-21,7845,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,148.76,148.76,SC ROUTTE CONSTRUCT SRL,RO13761321,21,31.24
2026-01-21,3221,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-21,3222,MARFA 1,E40H D105 E40H D105 FILTRU DE ULEI **,MARFA 2,1,19.01,19.01,CLIENT MARFA,,21,3.99
2026-01-21,3222,MARFA 1,"LX 1006/1D FILTRU DE AER ,^",MARFA 2,1,52.89,52.89,CLIENT MARFA,,21,11.11
2026-01-21,3222,MARFA 1,"CG530/5 ULEI MOTOR 5W30 5L,",MARFA 2,1,206.61,206.61,CLIENT MARFA,,21,43.39
2026-01-21,3222,MARFA 1,"S 3256 C FILTRU DE AER POLEN,",MARFA 2,1,28.1,28.1,CLIENT MARFA,,21,5.9
2026-01-21,3222,MARFA 1,"0986479164 DISC DE FRANA PERECHE -BOSCH ,,_",MARFA 2,2,69.42,138.84,CLIENT MARFA,,21,29.16
2026-01-21,3222,MARFA 1,"0986494661 SET PLACUTE FRANA -BOSCH,",MARFA 2,1,68.6,68.6,CLIENT MARFA,,21,14.4
2026-01-21,3222,MARFA 1,TP5W30QECS/4 ULEI MOTOR 4L},MARFA 2,1,122.31,122.31,CLIENT MARFA,,21,25.69
2026-01-21,3222,MARFA 2,"1457070008 -FILTRU COMBUSTIBIL,BOSCH",MARFA 2,1,44.63,44.63,CLIENT MARFA,,21,9.37
2026-01-21,3222,MARFA 2,115.100 INEL ETANSARE SURB DRENA ULEI<,MARFA 2,1,0.83,0.83,CLIENT MARFA,,21,0.17
2026-01-21,3222,MARFA 2,"AD 10012379 ANTIGEL ,G12 1L,R",MARFA 2,6,9.9167,59.5,CLIENT MARFA,,21,12.5
2026-01-21,3222,MARFA 2,"AD1004 ,APA DISTILATA 1L,)}",MARFA 2,6,2.48,14.88,CLIENT MARFA,,21,3.12
2026-01-21,3222,MARFA 2,"EP5W40SXR /4 ULEI MOTOR 4L,**",MARFA 2,1,99.17,99.17,CLIENT MARFA,,21,20.83
2026-01-21,3222,MARFA 2,1457433311 FILTRU AER -S.,MARFA 2,1,26.45,26.45,CLIENT MARFA,,21,5.55
2026-01-21,3222,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-21,3223,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-21,3224,MARFA 1,7711943679OE FD ULEI MOTOR -CASTROL 5W-30 1L OE@,MARFA 2,4,40.495,161.98,CLIENT MARFA,,21,34.02
2026-01-21,3224,MARFA 2,"LK 888 FILTRU DE AER ,POLEN,",MARFA 2,1,41.32,41.32,CLIENT MARFA,,21,8.68
2026-01-21,3224,MARFA 2,"W 712/95 FILTRU DE ULEI -MAN)""",MARFA 2,1,25.62,25.62,CLIENT MARFA,,21,5.38
2026-01-21,3224,MARFA 2,"530.821 GARNITURA CARCASA FILTRU DE ULEI,",MARFA 2,1,6.61,6.61,CLIENT MARFA,,21,1.39
2026-01-21,3224,MARFA 2,M8100XCLP ULEI MOTOR 5W30 1L**,MARFA 2,2,39.67,79.34,CLIENT MARFA,,21,16.66
2026-01-21,3224,MARFA 2,11617790547 FD O-RING FURTUN OE.*,MARFA 2,1,37.19,37.19,CLIENT MARFA,,21,7.81
2026-01-21,3224,MARFA 2,CG530L/4 ULEI 5W30 LONG LIFE CASTROL 4L^^,MARFA 2,1,165.29,165.29,CLIENT MARFA,,21,34.71
2026-01-21,3224,MARFA 2,E411-508 GASKET FA1,MARFA 2,1,4.13,4.13,CLIENT MARFA,,21,0.87
2026-01-21,3224,MARFA 2,192.530 CONECTOR TEAVA SIST.ESAPAMENT,MARFA 2,1,53.72,53.72,CLIENT MARFA,,21,11.28
2026-01-21,3224,MARFA 2,07119905041OE GARNITURA O.E.#:,MARFA 2,4,1.6525,6.61,CLIENT MARFA,,21,1.39
2026-01-21,3224,MARFA 2,AUTOLAK ADEZIV PARBRIZ 310 ML:,MARFA 2,2,40.495,80.99,CLIENT MARFA,,21,17.01
2026-01-21,3224,MARFA 2,ATLAS BANDA MARO 36MM,MARFA 2,1,7.44,7.44,CLIENT MARFA,,21,1.56
2026-01-21,3224,MARFA 2,"ATLAS BANDA GALBENA 36MM""",MARFA 2,4,10.745,42.98,CLIENT MARFA,,21,9.02
2026-01-21,3224,MARFA 2,LAC AUTOLAKX.LINE PREMIUM ULTRA X.FAST +HARDENER,MARFA 2,1,147.11,147.11,CLIENT MARFA,,21,30.89
2026-01-21,3224,MARFA 2,"AD 10012379  ANTIGEL ROSU ,G1 1L.**",MARFA 2,6,9.9167,59.5,CLIENT MARFA,,21,12.5
2026-01-21,3224,MARFA 2,"AD1004 ,APA DISTILATA 1L,**^",MARFA 2,7,2.48,17.36,CLIENT MARFA,,21,3.64
2026-01-21,3224,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-21,3225,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,66.12,66.12,CLIENT  I.T.P.,,21,13.88
2026-01-21,3226,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,2,99.175,198.35,CLIENT  I.T.P.,,21,41.65
2026-01-21,7846,MARFA 2,150.2929.20 DISCURI FRNA APERECHE ZIMMERMAN,MARFA 2,2,210.745,421.49,SC ELIADEN FADM SRL,48433270,21,88.51
2026-01-21,7846,MARFA 2,350689 -AMORTIZOR SUSPENSIE,MARFA 2,1,175.21,175.21,SC ELIADEN FADM SRL,48433270,21,36.79
2026-01-21,7846,MARFA 2,34118867481 SET PLACUTE FRANA FATA O.E.,MARFA 2,1,525.62,525.62,SC ELIADEN FADM SRL,48433270,21,110.38
2026-01-21,7846,MARFA 2,34356888167 SENZOR PLACUTE FRANA FATA O.E.,MARFA 2,1,85.12,85.12,SC ELIADEN FADM SRL,48433270,21,17.88
2026-01-21,7846,MARFA 2,"600001600L KIT AMBREIAJ PLACA DISC ,RULMENT+VOLANTA MASA DUB",MARFA 2,1,1123.97,1123.97,SC ELIADEN FADM SRL,48433270,21,236.03
2026-01-21,7846,MARFA 2,"VKDS 841002 BIELETA SUSPENSIE STABILIZATO SKF,)",MARFA 2,2,29.75,59.5,SC ELIADEN FADM SRL,48433270,21,12.5
2026-01-21,7846,MARFA 2,34.47.423 AMORTIZOR,MARFA 2,1,138.02,138.02,SC ELIADEN FADM SRL,48433270,21,28.98
2026-01-21,7846,MARFA 2,31392924OE ULEI MOTOR 0W-20 4L O.E.^,MARFA 2,1,228.1,228.1,SC ELIADEN FADM SRL,48433270,21,47.9
2026-01-21,7846,MARFA 2,"KL 983D FILTRU DE COMBUSTIBIL,",MARFA 2,1,119.83,119.83,SC ELIADEN FADM SRL,48433270,21,25.17
2026-01-21,7846,MARFA 2,"LP0425W30C305K ULEI MOTOR,5W30 5L",MARFA 2,1,210.74,210.74,SC ELIADEN FADM SRL,48433270,21,44.26
2026-01-21,7846,MARFA 2,534055210 INTINZATOR CUREA DISTRIBUTIE INA,MARFA 2,1,128.1,128.1,SC ELIADEN FADM SRL,48433270,21,26.9
2026-01-21,7846,MARFA 2,1234CTVBW BEC H4 12V60,MARFA 2,2,41.32,82.64,SC ELIADEN FADM SRL,48433270,21,17.36
2026-01-21,7846,Servicii vandute,MANOPERA,MARFA 2,1,66.12,66.12,SC ELIADEN FADM SRL,48433270,21,13.88
2026-01-22,7847,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,123.97,123.97,TRIP SRL,8446450,21,26.03
2026-01-22,7847,Servicii vandute,REVENIRE LA I.T.P.,MARFA 2,1,24.79,24.79,TRIP SRL,8446450,21,5.21
2026-01-22,7848,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,500.0,500.0,SC SSAB  AG  S.A.,RO2816022,21,105.0
2026-01-22,7849,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,148.76,148.76,CABINET STOMATOLOGIC DR. ROXANA BUTINCU SRL,37091520,21,31.24
2026-01-22,3227,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-22,3228,MARFA 2,"6PK1033CT CUREA TRANSMISIE,",MARFA 2,1,34.71,34.71,CLIENT MARFA,,21,7.29
2026-01-22,3228,MARFA 2,"31392923 -ULEI MOTOR 0W-20 1L O.E,",MARFA 2,2,61.985,123.97,CLIENT MARFA,,21,26.03
2026-01-22,3228,MARFA 2,"E4936LC FILTRU AER HABITACLU,,",MARFA 2,1,90.08,90.08,CLIENT MARFA,,21,18.92
2026-01-22,3228,MARFA 2,"E1543L FILTRU ,DE AER ,",MARFA 2,1,65.29,65.29,CLIENT MARFA,,21,13.71
2026-01-22,3228,MARFA 2,"HU 8014 Z FILTRU DE ULEI     ,",MARFA 2,1,32.23,32.23,CLIENT MARFA,,21,6.77
2026-01-22,3228,MARFA 2,42427LMI -BUCSA PUNTE SPATE DR.FATA,MARFA 2,1,97.52,97.52,CLIENT MARFA,,21,20.48
2026-01-22,3228,MARFA 2,7711943674 FD ULEI MOTOR 0W205L O.E.5L,MARFA 2,1,206.61,206.61,CLIENT MARFA,,21,43.39
2026-01-22,3228,MARFA 2,"E3914LI FILTRU ,POLEN,",MARFA 2,1,32.23,32.23,CLIENT MARFA,,21,6.77
2026-01-22,3228,MARFA 2,165464877R FILTRU DE AER O.E.^,MARFA 2,1,68.6,68.6,CLIENT MARFA,,21,14.4
2026-01-22,3228,MARFA 2,KC 605D FILTRU DE COMBUSTIBIL^^,MARFA 2,1,90.08,90.08,CLIENT MARFA,,21,18.92
2026-01-22,3228,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-22,7850,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,-1,250.0,-250.0,SC MAGOT SRL,RO17277147,19,-47.5
2026-01-22,7851,MARFA 2,HU 6020 Z FILTRU ULEI =MAN FILTER,MARFA 2,-1,65.55,-65.55,SC MAGOT SRL,RO17277147,19,-12.45
2026-01-22,7851,MARFA 2,PU 11 002 Z KIT FILTRU COMBUSTIBIL,MARFA 2,-1,208.4,-208.4,SC MAGOT SRL,RO17277147,19,-39.6
